sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Introduction,0,"File Documentation for the Institutional Characteristics Data File, 2020-21",,,,,,,,,
Introduction,1,(Final/Revised),,,,,,,,,
Introduction,2,,,,,,,,,,
Introduction,3,Filename,IC2020
Introduction,4,  Provisional release 1:,July 2021
Introduction,5,  Provisional release 2:,December 2021
Introduction,6,Filename,IC2020_RV
Introduction,7,  Final/revised release:,August 2022
Introduction,8,,
Introduction,9,Overview,"This file contains data on program and award level offerings, control and affiliation of institution. It also contains information on special learning opportunities, student services, disability services, tuition plans and athletic conference associations. Services and programs for service members and veterans are also included. Beginning in  2020-21, the less-than-1-year certificate award level is divided into the following two award levels: certificates of less-than-12-weeks and certificates of at least 12 weeks but less than 1 year. 

Several variables in this release, including open admissions policy, distance education offerings and library services were updated based on admissions data collected in the winter collection, distance education fall enrollments and academic library data collected in the spring of the IPEDS survey year. 

Admissions and test score data, which has been part of the Institutional Characteristics survey component since 2001-02, was moved to the new ADM survey component in 2014 and will be released with other survey components of the IPEDS winter collection module.

",,,,,,,,
Introduction,10,Note,"Provisional release data have undergone all NCES data quality control procedures. Data are imputed for nonresponding institutions. These data are used for First Look (Provisional Data) web tables. Final release data include revisions to the provisional release data that have been made by institutions during the subsequent data collection year. The final release data can be used when the most up to date data are required; however, these data may not match tables from the First Look web tables based on provisional data. ",,,,,,,,
Description,29,15301,FTGDNIDP,"If institution enrolls full-time students, indicate levels 

Graduate (not including doctor's professional practice)

GRADUATE STUDENT - A student who holds a bachelor's or first-professional degree, or equivalent, and is taking courses at the post-baccalaureate level. These students may or may not be enrolled in graduate programs 
FULL-TIME GRADUATE - A student enrolled for 9 or more semester credits, or 9 or more quarter credits, or students involved in thesis or dissertation preparation that are considered full time by the institution.
Doctor's degree - professional practice A doctor's degree that is conferred upon completion of a program providing the knowledge and skills for the recognition, credential, or license required for professional practice. The degree is awarded after a period of study such that the total time to the degree, including both pre-professional and professional preparation, equals at least six full-time equivalent academic years. Some of these degrees were formerly classified as first-professional and may include: Chiropractic (D.C. or D.C.M.); Dentistry (D.D.S. or D.M.D.); Law (L.L.B. or J.D.); Medicine (M.D.); Optometry (O.D.); Osteopathic Medicine (D.O); Pharmacy (Pharm.D.); Podiatry (D.P.M., Pod.D., D.P.); or, Veterinary Medicine (D.V.M.), and others, as designated by the awarding institution."
Description,30,10946,PT_UG,"If institution enrolls part-time students indicate levels

Undergraduate (academic or occupational programs)

UNDERGRADUATE - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate. 
PART-TIME STUDENT Undergraduate - A student enrolled for either 11 semester credits or less, or 11 quarter credits or less, or less than 24 clock hours a week each term."
Description,31,10951,PT_FTUG,"If institution enrolls part-time students indicate levels

First-time degree/certificate-seeking undergraduate

FIRST-TIME STUDENT (UNDERGRADUATE) -A student attending any institution for the first time at the undergraduate level. Includes students enrolled in academic or occupational programs. Also includes students enrolled in the fall term who attended college for the first time in the prior summer term, and students who entered with advanced standing (college credits earned before graduation from high school). 
UNDERGRADUATE - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate. 
PART-TIME STUDENT Undergraduate - A student enrolled for either 11 semester credits or less, or 11 quarter credits or less, or less than 24 clock hours a week each term. DEGREE/CERTIFICATE-SEEKING STUDENTS - Students enrolled in courses for credit who are recognized by the institution as seeking a degree or other formal award. At the undergraduate level, this is intended to include students enrolled in vocational or occupational programs."
Description,32,15306,PTGDNIDP,"If institution enrolls part-time students indicate levels

Graduate (not including doctor's professional practice)

GRADUATE STUDENT - A student who holds a bachelor's or first-professional degree, or equivalent, and is taking courses at the post-baccalaureate level. These students may or may not be enrolled in graduate programs 
PART-TIME Graduate - a student enrolled for either 8 semester credits or less, or 8 quarter credits or less.
Doctor's degree - professional practice A doctor's degree that is conferred upon completion of a program providing the knowledge and skills for the recognition, credential, or license required for professional practice. The degree is awarded after a period of study such that the total time to the degree, including both pre-professional and professional preparation, equals at least six full-time equivalent academic years. Some of these degrees were formerly classified as first-professional and may include: Chiropractic (D.C. or D.C.M.); Dentistry (D.D.S. or D.M.D.); Law (L.L.B. or J.D.); Medicine (M.D.); Optometry (O.D.); Osteopathic Medicine (D.O); Pharmacy (Pharm.D.); Podiatry (D.P.M., Pod.D., D.P.); or, Veterinary Medicine (D.V.M.), and others, as designated by the awarding institution."
Description,33,15311,DOCPP,"Does your institution enroll students in doctor's - professional practice programs? Checking 'yes' for this question will allow your institution to report graduate level students in Fall Enrollment.

Doctor's degree - professional practice A doctor's degree that is conferred upon completion of a program providing the knowledge and skills for the recognition, credential, or license required for professional practice. The degree is awarded after a period of study such that the total time to the degree, including both pre-professional and professional preparation, equals at least six full-time equivalent academic years. Some of these degrees were formerly classified as first-professional and may include: Chiropractic (D.C. or D.C.M.); Dentistry (D.D.S. or D.M.D.); Law (L.L.B. or J.D.); Medicine (M.D.); Optometry (O.D.); Osteopathic Medicine (D.O); Pharmacy (Pharm.D.); Podiatry (D.P.M., Pod.D., D.P.); or, Veterinary Medicine (D.V.M.), and others, as designated by the awarding institution."
Description,34,15316,DOCPPSP,"Does your institution enroll students in doctor's - professional practice programs? 

Do you enroll students in one of the following?  If you select 'yes' to enrolling students in one of the listed programs, you will also report tuition for the appropriate program(s).

Chiropractic (D.C. or D.C.M.), Dentistry (D.D.S. or D.M.D.), Medicine (M.D.), Optometry (O.D.), Osteopathic Medicine (D.O.), Pharmacy (Pharm.D.), Podiatry (Pod.D., D.P., or D.P.M.), Veterinary Medicine (D.V.M.), Law (J.D.)


Doctor's degree - professional practice A doctor's degree that is conferred upon completion of a program providing the knowledge and skills for the recognition, credential, or license required for professional practice. The degree is awarded after a period of study such that the total time to the degree, including both pre-professional and professional preparation, equals at least six full-time equivalent academic years."
Description,35,10516,OPENADMP,"Does your institution have an open admission policy for all or most entering first-time undergraduate-level students? 

OPEN ADMISSION - Admission policy whereby the school will accept any student who applies. 

FIRST-TIME STUDENT (UNDERGRADUATE) - A student attending any institution for the first time at the undergraduate level. Includes students enrolled in academic or occupational programs. Also includes students enrolled in the fall term who attended college for the first time in the prior summer term, and students who entered with advanced standing (college credits earned before graduation from high school)."
Description,36,16141,VET1,"Which of the following are available to veterans, military servicemembers, or their families? 
     
      Yellow Ribbon Program (officially known as Post-9/11 GI Bill, Yellow Ribbon Program)                     
      Credit for military training 
      Dedicated point of contact for support services for veterans, military servicemembers, and their families 
      Recognized student veteran organization 
      Member of Servicemembers Opportunity Colleges 
      None of the above 

Yellow Ribbon Program  
A voluntary program through which participating public and private institutions can provide veterans and eligible beneficiaries additional institutional aid to cover the costs of tuitions and fees at their institutions. The Yellow Ribbon Program is a supplementary program to the Post 9/11 GI Bill coverage of in-state tuition and fees. The Department of Veterans Affairs matches the institutional aid provided beyond the in-state tuition and fees, but to certain limit each year"
Description,37,16142,VET2,"Which of the following are available to veterans, military servicemembers, or their families? 
     
      Yellow Ribbon Program (officially known as Post-9/11 GI Bill, Yellow Ribbon Program)                     
      Credit for military training 
      Dedicated point of contact for support services for veterans, military servicemembers, and their families 
      Recognized student veteran organization 
      Member of Servicemembers Opportunity Colleges 
      None of the above 

Credit for Military Training - Postsecondary credit granted by institutions to military servicemen or veterans for experiences and training gained while in the service."
Description,38,16143,VET3,"Which of the following are available to veterans, military servicemembers, or their families? 
     
      Yellow Ribbon Program (officially known as Post-9/11 GI Bill, Yellow Ribbon Program)                     
      Credit for military training 
      Dedicated point of contact for support services for veterans, military servicemembers, and their families 
      Recognized student veteran organization 
      Member of Servicemembers Opportunity Colleges 
      None of the above"
Description,39,16144,VET4,"Which of the following are available to veterans, military servicemembers, or their families? 
     
      Yellow Ribbon Program (officially known as Post-9/11 GI Bill, Yellow Ribbon Program)                     
      Credit for military training 
      Dedicated point of contact for support services for veterans, military servicemembers, and their families 
      Recognized student veteran organization 
      Member of Servicemembers Opportunity Colleges 
      None of the above"
Description,40,16145,VET5,"Which of the following are available to veterans, military servicemembers, or their families? 
     
      Yellow Ribbon Program (officially known as Post-9/11 GI Bill, Yellow Ribbon Program)                     
      Credit for military training 
      Dedicated point of contact for support services for veterans, military servicemembers, and their families 
      Recognized student veteran organization 
      Member of Servicemembers Opportunity Colleges 
      None of the above Servicemembers Opportunity Colleges 

Servicemembers Opportunity Colleges - A membership group of over 1,700 institutions that functions to expand and improve voluntary postsecondary opportunities for servicemembers worldwide. It is funded by the Department of Defense through a contract with the American Association of State Colleges and Universities (AASCU)."
Description,41,16149,VET9,"Which of the following are available to veterans, military servicemembers, or their families? 
     
      Yellow Ribbon Program (officially known as Post-9/11 GI Bill, Yellow Ribbon Program)                     
      Credit for military training 
      Dedicated point of contact for support services for veterans, military servicemembers, and their families 
      Recognized student veteran organization 
      Member of Servicemembers Opportunity Colleges 
      None of the above"
Description,42,10681,CREDITS1,"Does your institution accept any of the following? [Check all that apply] 
Special credit upon entry - Please indicate if institution accepts credit earned prior to admission through any of the sources listed.

Dual enrollment

DUAL ENROLLMENT - Refers to students who enroll in college courses offered by an institution of higher education while enrolled in high school or seeking a recognized equivalent. Student performance is recorded on a college transcript and postsecondary credit is awarded for a passing grade in the course.
   - Includes: All postsecondary courses, independent of course delivery mode, course location, course instructor, whether secondary credit is also offered, and whether the student enrolls through a formal state/local program or enrolls outside a formal state/local program.
   - Excludes: Credit-by-exam models such as Advanced Placement and International Baccalaureate in which the student is not enrolled in a postsecondary institution."
Description,43,10686,CREDITS2,"Does your institution accept any of the following? [Check all that apply] 
Special credit upon entry - Please indicate if institution accepts credit earned prior to admission through any of the sources listed.

Credit for life experiences 

CREDIT FOR LIFE EXPERIENCES - Credit earned by students for what they have learned through independent study, noncredit adult courses, work experience, portfolio demonstration, previous licensure or certification, or completion of other learning opportunities (military, government, or professional). Credit may also be awarded through a credit by examination program"
Description,44,10691,CREDITS3,"Does your institution accept any of the following? [Check all that apply] 
Special credit upon entry - Please indicate if institution accepts credit earned prior to admission through any of the sources listed.

Advanced placement (AP) credits 

ADVANCED PLACEMENT - Advanced placement courses are college-level courses taught in high school. Students may take an examination at the completion of the course; acceptable scores allow students to earn college credit."
Description,45,10696,CREDITS4,"Does your institution accept any of the following? [Check all that apply] 
Special credit upon entry - Please indicate if institution accepts credit earned prior to admission through any of the sources listed.

None of above"
Description,46,10721,SLO5,"What types of special learning opportunities are offered by your institution? [Check all that apply] 
Special learning opportunities - Indicate which of the listed special learning opportunities are offered by your institution. Teacher certification refers to pre-K through 12; if your institution provides certification for some levels (e.g., elementary only and not secondary) be sure to indicate that only certain levels are offered. 


ROTC"
Description,47,10726,SLO51,"What types of special learning opportunities are offered by your institution? [Check all that apply] 
Special learning opportunities - Indicate which of the listed special learning opportunities are offered by your institution. Teacher certification refers to pre-K through 12; if your institution provides certification for some levels (e.g., elementary only and not secondary) be sure to indicate that only certain levels are offered. 

IF ROTC, Indicate if Army"
Description,48,10731,SLO52,"What types of special learning opportunities are offered by your institution? [Check all that apply] 
Special learning opportunities - Indicate which of the listed special learning opportunities are offered by your institution. Teacher certification refers to pre-K through 12; if your institution provides certification for some levels (e.g., elementary only and not secondary) be sure to indicate that only certain levels are offered. 

IF ROTC, Indicate if Navy"
Description,49,10736,SLO53,"What types of special learning opportunities are offered by your institution? [Check all that apply] 
Special learning opportunities - Indicate which of the listed special learning opportunities are offered by your institution. Teacher certification refers to pre-K through 12; if your institution provides certification for some levels (e.g., elementary only and not secondary) be sure to indicate that only certain levels are offered. 

IF ROTC, Indicate if Air Force"
